nct_id,title,official_title,overall_status,phase,sponsor,start_date,primary_completion_date,completion_date,first_posted_date,last_update_date,planned_primary_outcomes,planned_secondary_outcomes,results_outcome_measures,results_participant_flow,results_baseline,results_adverse_events,site_count,site_countries,sites_compact,start_year,Pathologic_Complete_Response,Event_Free_Survival,Disease_Free_Survival,Overall_Survival,Best_Overall_Response,Duration_of_Response,Progression_Free_Survival,Overall_Response,Target_Response,Non_target_Response,Symptomatic_Deterioration,Disease_Recurrence,Pathologic_Complete_Response_pCR,Objective_Response_Rate,Time_to_Progression,detected_endpoint_names,planned_endpoint_count,reporting_gap_flag,consort_participant_flow,consort_recruitment,consort_baseline,consort_numbers_analyzed,consort_outcomes_estimation,consort_ancillary_analyses,consort_harms,consort_results_score,HER2_flag,BRCAm_flag,NM_new_medicine,EI_extension_of_indication,nm_ei_explanation,sponsor_class,has_results,completion_year,years_since_completion,multi_country_flag,phase_bucket
NCT04869943,Efficacy Evaluation of Enobosarm Monotherapy in Treatment of AR+/ER+/HER2- Metastatic Breast Cancer,"Randomized Crossover Ph3 to Evaluate Efficacy/Safety of Enobosarm Monotherapy vs Active Control for Treatment of AR+/ER+/HER2- MBC With AR Staining Previously Treated w/Nonsteroidal Aromatase Inhibitor, SERD & CDK 4/6 Inhibitor",TERMINATED,PHASE3,Veru Inc.,2021-10-12,2024-01-09,2024-01-09,2021-05-03,2024-01-26,['To demonstrate the efficacy of Enobosarm in the treatment of androgen receptor positive (AR+) and estrogen receptor positive (ER+) metastatic breast cancer (MBC) as measured by radiographic progression free survival (rPFS).'],['Objective Response Rate (ORR)'],,,,,54,Poland; Spain; Ukraine; United States,"Ironwood Cancer and Research Centers [Chandler, United States] | Banner Health/ Banner MD Anderson Cancer Center [Gilbert, United States] | The Oncology Insitute of Hope and Innovation [Glendale, United States] | Marin Cancer Care, Inc. [Greenbrae, United States] | California Research Institute (CRI) [Los Angeles, United States] | University of California San Francisco Comprehensive Cancer Center [San Francisco, United States] | Providence Medical Group [Santa Rosa, United States] | Rocky Mountain Cancer Centers [Denver, United States] | Morton Plant Hospital/ BayCare Health System, Inc [Clearwater, United States] | University of Miami- Sylvester Comprehensive Cancer Center [Miami, United States] | Miami Cancer Institute [Miami, United States] | Woodlands Medical Specialists, PA [Pensacola, United States] | Miami Cancer Institute, Plantation MCIP [Plantation, United States] | University Cancer & Blood Center [Athens, United States] | Blessing Corporate Services [Quincy, United States] | MBCCOP - LSU Health Sciences Center [Shreveport, United States] | Dana-Farber Cancer Institute Breast Oncology [Boston, United States] | Comprehensive Cancer Centers of Nevada [Las Vegas, United States] | Astera Cancer Care [East Brunswick, United States] | Inspira Medical Center Mullica Hill [Mullica Hill, United States] | Inspira Medical Center [Vineland, United States] | The Lindner Center for Research and Education at the Christ Hospital [Cincinnati, United States] | Magee-Women's Hospital [Pittsburgh, United States] | Tidelands Health [Murrells Inlet, United States] | Tennessee Cancer Specialists [Knoxville, United States] | Baptist Clinical Research Institute [Nashville, United States] | Texas Oncology Sammons Cancer Center [Dallas, United States] | Texas Oncology - Tyler [Tyler, United States] | Virginia Cancer Specialists [Fairfax, United States] | Virginia Oncology Associates [Norfolk, United States] | Oncology and Hematology Associates of Southwest Virginia, Inc. [Roanoke, United States] | MultiCare Institute for Research and Innovation [Puyallup, United States] | Cancer Care Northwest [Spokane, United States] | MultiCare Institute for Research and Innovation [Spokane, United States] | Wojewódzka Przychodnia Onkologiczna, Wojewódzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w Łodzi [Lodz, Poland] | Instytut Centrum Zdrowia Matki Polki [Lodz, Poland] | Centrum Onkologii Ziemi Lubelskiej im. św. Jana z Dukli [Lublin, Poland] | Specjalistyczny Szpital Onkologiczny NU-MED [Maków Mazowiecki, Poland] | ""Oddział Onkologii Klinicznej i Chemioterapii Europejskie Centrum Zdrowia Otwock"" [Otwock, Poland] | Klinika Nowotworów Piersi i Chirurgii Rekonstrukcyjnej, Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie Państwowy Instytut Badawczy [Warsaw, Poland] | A Coruña University Hospital [A Coruña, Spain] | Hospital Universitari Dexeus [Barcelona, Spain] | Hospital Universitari Vall d'Hebron - Vall d'Hebron Institut d'Oncologia (VHIO) [Barcelona, Spain] | Institut Catala d'Oncologia (ICO) [Barcelona, Spain] | Hospital Universitari Arnau de Vilanova de Lleida [Lleida, Spain] | Hospital Ruber Internacional [Madrid, Spain] | Hospital Universitario 12 de Octubre (H12O) [Madrid, Spain] | Hospital Universitario HM Sanchinarro [Madrid, Spain] | Hospital Clínico Universitario de Valencia (CHUV) [Valencia, Spain] | Municipal Institution ""Dnipropetrovsk City Multi-field Clinical Hospital #4"", Dnepropetrovsk state m [Dnipro, Ukraine] | State institution ""V.T. Zaycev Institute of general and urgent surgery of National academy medical sciences of Ukraine"" [Kharkiv, Ukraine] | Khmelnytsky Regional Antitumor Center, Department of Breast, Skin, Soft Tissues and Bones Tumorsa [Khmelnytskyi, Ukraine] | Kyiv City Clinical Oncology Center [Kyiv, Ukraine] | Odessa Regional Oncological Dispensary [Odesa, Ukraine]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Overall Survival"",""Objective Response Rate""]",2,1,0,1,0,0,0,0,0,1,1,0,1,0,"The trial evaluates the efficacy of Enobosarm, which is a new treatment for a specific type of metastatic breast cancer, indicating it is a New Medicine.",INDUSTRY,False,2024.0,1.0,1,Phase 3
NCT04906070,Radiation Therapy (HB-001) by Alpha-particle Sources for Recurrent Malignant Solid Tumors in Japan,Study of the Safety and Efficacy of Radiation Therapy (HB-001) by Alpha-particle Sources for Recurrent Malignant Solid Tumors in Japan,COMPLETED,,Hekabio,2019-05-25,2022-03-31,2022-05-27,2021-05-28,2022-06-03,['Tumor response to HB-001'],['Adverse Events'],,,,,4,Japan,"Tohoku University Hospital [Miyagi, Japan] | Kansai Medical University Hospital [Osaka, Japan] | National Cancer Center Hospital [Tokyo, Japan] | Tokyo Medical And Dental University Medical Hospital [Tokyo, Japan]",2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"[""Overall Response""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial text indicates a new treatment (HB-001) using alpha-particle sources for recurrent malignant solid tumors, suggesting it is a new medicine rather than an extension of an existing indication.",INDUSTRY,False,2022.0,3.0,0,NA/Other
NCT04916002,A Trial To Find Out If Vidutolimod Together With Cemiplimab Is Safe And If It Works In Adult Participants With Advanced Cancer Or Metastatic Cancer,"A Multicenter, Open-label, Phase 2 Study of Intratumoral Vidutolimod (CMP-001) in Combination With Intravenous Cemiplimab in Subjects With Selected Types of Advanced or Metastatic Cancer",TERMINATED,PHASE2,Regeneron Pharmaceuticals,2021-11-30,2024-10-31,2024-10-31,2021-06-07,2024-11-08,"['Objective response rate (ORR) with vidutolimod in combination with cemiplimab in study participants with metastatic or advanced/unresectable CSCC, MCC, BCC, NSCLC,TNBC or OPSCC']","['Safety and tolerability of vidutolimod administered by IT injection in combination with cemiplimab in the study participants', 'Efficacy of vidutolimod in combination with cemiplimab in the study participants']",,,,,24,Australia; United States,"University of Alabama [Birmingham, United States] | City of Hope [Duarte, United States] | UC San Diego Moores Cancer Center [La Jolla, United States] | University of California [Los Angeles, United States] | GenesisCare USA [Jacksonville, United States] | Orlando Health Cancer Institute [Orlando, United States] | University of Iowa [Iowa City, United States] | Norton Cancer Institute [Louisville, United States] | VA Maryland Health Care System [Baltimore, United States] | Dana-Farber Cancer Institute [Boston, United States] | Karmanos Cancer Institute [Detroit, United States] | Dartmouth Clinical Trial Office [Lebanon, United States] | Memorial Sloan Kettering Cancer Center [New York, United States] | East Carolina University [Greenville, United States] | Ohio State University [Columbus, United States] | OU Health Stephenson Cancer Center [Oklahoma City, United States] | University of Pittsburgh Medical Center [Pittsburgh, United States] | Oncology Consultants [Houston, United States] | University of Utah Huntsman Cancer Center [Salt Lake City, United States] | University of Washington [Seattle, United States] | St. Vincent's Hospital [Darlinghurst, Australia] | Princess Alexandra Hospital [Woolloongabba, Australia] | Peter MacCallum Cancer Centre (PMCC) and The Royal Melbourne Hospital [Melbourne, Australia] | Fiona Stanley Hospital [Murdoch, Australia]",2021.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial involves Vidutolimod, which is being tested in combination with Cemiplimab for advanced or metastatic cancer, indicating it is a new medicine being evaluated for safety and efficacy.",INDUSTRY,False,2024.0,1.0,1,Phase 2
NCT04927481,A Study of Mitoxantrone Hydrochloride Liposome Injection in Patients With Advanced HER2 Negative Breast Cancer,"A Multicenter, Open-label, Single-arm, Phase II Study of Mitoxantrone Hydrochloride Liposome Injection in Patients With Advanced HER2 Negative Breast Cancer",TERMINATED,PHASE2,"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",2021-06-11,2023-01-17,2023-01-17,2021-06-16,2024-02-23,['Objective response rate (ORR)'],"['Disease control rate (DCR)', 'Duration of response (DoR)', 'Progression-free survival (PFS)', 'Overall survival (OS)', 'Treatment emergent adverse events (TEAEs)']",,,,,29,China,"Anhui Provincial Hospical [Hefei, China] | Cancer Center Sun Yat-sen University [Guozhou, China] | Affiliated Hospital of Hebei University [Baoding, China] | The Fourth Hospital of Hebei Medical University [Shijiazhuang, China] | Tangshan People's Hospital [Tangshan, China] | Xingtai People's Hospital [Xingtai, China] | Harbin Medical University Cancer Hospital [Harbin, China] | Daqing People's Hospital [Daqing, China] | Cancer Hospital of Jiamusi City [Jiamusi, China] | The First Affiliated Hospital of Xinxiang Medical University [Xinxiang, China] | Cancer Hospital of Henan Province [Zhengzhou, China] | The First Affiliated Hospital of Zhengzhou University [Zhengzhou, China] | Henan Provincial People's Hospital [Zhenzhou, China] | Union Hospital affiliated to Tongji Medical College of Huazhong University of Science and Technology [Wuhan, China] | Zhongnan Hospital of Wuhan University [Wuhan, China] | Hubei Cancer Hospital [Wuhan, China] | Changsha Kexin Cancer Hospital [Changsha, China] | Yiyang Central Hospital [Yiyang, China] | The third Hospital of Nanchang [Nanchang, China] | The second hospital of Jinlin University [Changchun, China] | The second hospital of Dalian Medical University [Dalian, China] | The First Affiliated Hospital of Jinzhou Medical University [Jinzhou, China] | The First hospital of China Medical University [Shenyang, China] | Shanxi Provincial Cancer Hospital [Taiyuan, China] | Yuncheng Central Hospital [Yuncheng, China] | Sichuan Cancer Hospital & Institute [Chengdu, China] | The second people's hospital of neijiang [Neijiang, China] | Affiliated tumor Hospital of Xinjiang Medical University [Ürümqi, China] | The First Affiliated Hospital of Xinjiang Medical University [Ürümqi, China]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,1,0,1,0,"The trial is investigating a new formulation (liposome injection) of Mitoxantrone Hydrochloride for a specific patient population (advanced HER2 negative breast cancer), indicating it is a new medicine.",INDUSTRY,False,2023.0,2.0,0,Phase 2
NCT04940026,"Study to Determine Absorption, Metabolism, and Excretion of [14C]-SAR439859, and to Assess Absolute Oral Bioavailability of Amcenestrant (SAR439859), in Healthy Post-menopausal Women","A Phase 1, Open-label, Single Center, One Period, One Sequence Study to Determine Absorption, Metabolism, and Excretion of a Single Oral Dose of Radiolabeled [14C]- SAR439859 and an Assessment of the Absolute Oral Bioavailability Using the Microdosing Technique in Healthy Post-menopausal Women",COMPLETED,PHASE1,Sanofi,2021-06-15,2021-08-19,2021-08-19,2021-06-25,2025-09-24,"['Percentage of radioactive dose, SAR439859 and M7 excreted in urine and feces after IV administration', 'Percentage of radioactive dose excreted in urine and feces after oral administration', 'Assessment of Pharmacokinetic (PK) parameter: AUC for radioactivity and SAR439859 after IV administration', 'Assessment of PK parameter: t1/2z for radioactivity and SAR439859 after IV administration', 'Assessment of PK parameter: CL for SAR439859 after IV administration', 'Assessment of PK parameter: AUC ratios after IV administration', 'Assessment of PK parameter: Cmax for radioactivity and SAR439859 after oral administration', 'Assessment of PK parameter: tmax for radioactivity and SAR439859 after oral administration', 'Assessment of PK parameter: AUC for radioactivity and SAR439859 after oral administration', 'Assessment of PK parameter: t1/2z for radioactivity and SAR439859 after oral administration', 'Assessment of PK parameter: AUC ratios after oral administration', 'Assessment of PK parameter: Cmax for M7 after IV and oral administration', 'Assessment of PK parameter: AUC for M7 after IV and oral administration', 'Assessment of PK parameter: t1/2z for M7 after IV and oral administration', 'Assessment of PK parameter: Rmet Cmax after IV and oral administration', 'Assessment of PK parameter: Rmet AUC after IV and oral administration', 'Absolute oral bioavailability of SAR439859', 'Relative bioavailability of SAR439859 after oral administration']",['Number of participants with adverse events'],,,,,1,United Kingdom,"Investigational Site Number 8260001 [Nottingham, United Kingdom]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,INDUSTRY,False,2021.0,4.0,0,Phase 1
NCT04942054,A Study in Patients With Advanced Breast Cancer,"A Phase 1 Study to Determine Safety, Tolerability, Pharmacokinetics, Pharmacodynamics and Preliminary Efficacy of SCO-120 in Hormone Receptor Positive, HER-2 Negative Advanced Breast Cancer Patients",TERMINATED,PHASE1,Sun Pharma Advanced Research Company Limited,2022-05-20,2023-02-28,2023-02-28,2021-06-28,2023-05-22,"['Incidence of dose limiting toxicities at each dose levels (Part 1 only)', 'Incidence and severity of adverse events with each dose level']","['evaluation of Cmax (Part 1 and Part 2)', 'evaluation of tmax (Part 1 and Part 2)', 'evaluation of AUC (Part 1 and Part 2)', 'tumour response']",,,,,6,India; United States,"Hoag Memorial Hospital Presbyterian [Newport Beach, United States] | The University of Chicago [Chicago, United States] | HealthCare Global Enterprises Ltd [Bangalore, India] | HCG Manavata cancer Centre [Nashik, India] | LMMF's Deenanath Mangeshkar Hospital & Research Centre [Pune, India] | Noble Hospital Pvt. Ltd., [Pune, India]",2022.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"[""Overall Survival"",""Overall Response""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,,INDUSTRY,False,2023.0,2.0,1,Phase 1
NCT04982926,A Study of TAS2940 in Participants With Locally Advanced or Metastatic Solid Tumor Cancer,A Phase 1 Study of TAS2940 in Patients With Locally Advanced or Metastatic Solid Tumors With EGFR and / or HER2 Aberrations,COMPLETED,PHASE1,"Taiho Oncology, Inc.",2021-09-16,2025-01-02,2025-03-24,2021-07-29,2025-08-01,"['Dose Escalation:Maximum Tolerated Dose (MTD)', 'Dose Expansion:Overall Response Rate']","['Dose Escalation: Overall Response Rate (ORR)', 'Dose Escalation:Pharmacokinetic (PK) Profile', 'Dose Expansion:Incidence of treatment-emergent Adverse Events (Safety and tolerability)', 'Dose Expansion:Duration of Response (DOR)', 'Dose Expansion:Disease Control Rate (DCR)', 'Dose Expansion:Progression Free Survival (PFS)', 'Dose Expansion:Pharmacokinetic profile of TAS2940']",,,,,3,France; United States,"Tennessee Oncology [Nashville, United States] | University of Texas MD Anderson Cancer Center [Houston, United States] | CLCC Gustave Roussy [Villejuif, France]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,1,0,1,0,"The text describes a Phase 1 study of TAS2940, indicating it is a new medicine being tested for the treatment of locally advanced or metastatic solid tumors.",INDUSTRY,False,2025.0,0.0,1,Phase 1
NCT04983238,Evaluation of Safety and Efficacy of Sodium Thiosulfate (BYON5667) Eye Drops to Reduce Ocular Toxicity in Cancer Patients Treated With SYD985,"A Multicenter, Randomized, Double-blind, Placebo-controlled Trial With a Single Arm run-in Period to Evaluate the Safety and Efficacy of Sodium Thiosulfate (BYON5667) Eye Drops to Reduce Ocular Toxicity in Cancer Patients Treated With SYD985",COMPLETED,PHASE1; PHASE2,Byondis B.V.,2022-01-10,2023-04-19,2023-06-26,2021-07-30,2024-01-05,['Efficacy of BYON5667 eye drops by assessing the percentage of patients with SYD985-related ocular adverse events Grade >=1 at Day 63'],"['Ocular toxicity', 'Tolerability of BYON5667 eye drops by means of Eye Drop Tolerability questionnaire scores', 'National Eye Institute Visual Function Questionnaire (NEI VFQ-25) scores', 'SYD985-related ocular adverse events (AE)', 'Discontinuation due to SYD985-related ocular toxicity', 'Efficacy of SYD985 by assessing the objective response rate (ORR)', 'Efficacy of SYD985 by assessing the progression-free survival (PFS)', 'Efficacy of SYD985 by assessing the overall survival', 'Safety of SYD985 by assessing incidence and severity of treatment-emergent drug-related adverse events']",,,,,10,Belgium; France; Spain,"University Hospital Antwerp [Antwerp, Belgium] | UZ Leuven [Leuven, Belgium] | Institut Bergonié [Bordeaux, France] | Centre Oscar Lambret [Lille, France] | Hôpital Saint Louis [Paris, France] | Vall d' Hebron [Barcelona, Spain] | ICO I'Hospitalet - Hospital Duran i Reynals [L'Hospitalet de Llobregat, Spain] | Hospital Universitari Arnau de Vilanova [Lleida, Spain] | START Madrid HU Fundacion Jimenez Diaz [Madrid, Spain] | START Madrid HU HM Sanchinarro [Madrid, Spain]",2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial evaluates Sodium Thiosulfate (BYON5667) eye drops, which is a new medicine being tested for a specific indication (reducing ocular toxicity in cancer patients treated with SYD985).",INDUSTRY,False,2023.0,2.0,1,Phase 2
NCT04993040,A PK Study of Oraxol in Breast Cancer Patients,A Clinical Study to Determine the Pharmacokinetics of Oraxol in Breast Cancer Patients,COMPLETED,PHASE1,"Athenex, Inc.",2019-04-22,2019-12-09,2020-12-09,2021-08-06,2021-08-06,"['Cmax', 'Cmin', 'Cavg', 'AUC0-t', 'AUC']","['Safety', 'Tumor response rate', 'Progression-free survival', 'Overall survival']",,,,,1,China,"Sun Yat-Sen Memorial Hospital, Sun Yat-Sen University [Guangzhou, China]",2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial text indicates a study of Oraxol, which suggests it is a new medicine being evaluated for its pharmacokinetics in breast cancer patients.",INDUSTRY,False,2020.0,5.0,0,Phase 1
NCT05001347,A Clinical Study of TJ004309 With Atezolizumab (TECENTRIQ®) in Patients With Ovarian Cancer and Selected Solid Tumors,A Phase 2 Clinical Study of TJ004309 in Combination With Atezolizumab (TECENTRIQ®) in Patients With Advanced or Metastatic Ovarian Cancers and Selected Advanced Solid Tumors,COMPLETED,PHASE2,I-Mab Biopharma US Limited,2021-11-02,2023-02-08,2023-02-08,2021-08-11,2023-10-12,['Objective Response Rate (ORR) in each Tumor Type'],"['Incidence of treatment emergent adverse events', 'Number of participants with laboratory value abnormalities', 'Number of participants with vital sign abnormalities', 'Number of participants with abnormal physical examination results', 'Objective Response Rate (ORR)', 'Duration of response (DOR)', 'Disease control rate (DCR)', 'Progression-free-survival (PFS)', 'Overall survival (OS)', 'Pharmacokinetic profiles of serum TJ004309 and atezolizumab', 'Pharmacokinetic (PK) parameters: Area under the curve (AUC0-T)', 'Assessment of PK parameter: Cmax', 'Assessment of PK parameter: tmax']",,,,,17,United States,"Arizona Oncology Associates [Tucson, United States] | Innovative Clinical Research Institute [Whittier, United States] | Medical Oncology Hematology Consultants, PA [Newark, United States] | Illinois Cancer Specialists [Arlington Heights, United States] | Women's Cancer Care [Covington, United States] | Maryland Oncology Hematology [Rockville, United States] | Laura and Isaac Perlmutter Cancer Center at NYU Langone [New York, United States] | Duke Cancer Center [Durham, United States] | Tri County Hematology and Oncology Associates [Massillon, United States] | Texas Oncology - Arlington North [Arlington, United States] | Texas Oncology - Austin Central [Austin, United States] | Texas Oncology - Bedford [Bedford, United States] | Texas Oncology - Forth Worth Cancer Center [Fort Worth, United States] | Texas Oncology - The Woodlands, Gynecologic Oncology [The Woodlands, United States] | Texas Oncology - Longview Cancer Center [Tyler, United States] | Virginia Cancer Specialists [Fairfax, United States] | Northwest Cancer Specialists [Vancouver, United States]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial involves TJ004309, which is a new medicine being tested in combination with Atezolizumab for patients with ovarian cancer and selected solid tumors.",INDUSTRY,False,2023.0,2.0,0,Phase 2
NCT05002868,"Safety, Pharmacokinetics and Anti-tumor Activity of RP12146, in Patients With Solid Tumors","A Multi-center, Open-label, Phase I/Ib Study to Assess the Safety, Pharmacokinetics and Anti-tumor Activity of RP12146, a Poly (ADP-ribose) Polymerase (PARP) Inhibitor, in Patients With Locally Advanced or Metastatic Solid Tumors",COMPLETED,PHASE1,Rhizen Pharmaceuticals SA,2021-10-05,2024-04-25,2024-04-25,2021-08-12,2024-09-19,"['Maximum tolerated dose (MTD) of RP12146 in patients with locally advanced or metastatic solid tumors', 'Number of Participants With Treatment-emergent Adverse Events as Assessed by CTCAE Criteria v5.0']","['Tmax', 'Cmax', 'AUC', 'Overall response rate (ORR)', 'Clinical benefit rate (CBR)', 'Progression free survival (PFS)']",,,,,6,Czechia; Poland,"Multiscan s.r.o. [Hořovice, Czechia] | SP ZOZ University Hospital in Krakow Oncology Clinic, 50 Kopernika Street [Krakow, Poland] | Klinika Onkologii ICZMP [Lodz, Poland] | Pratia Poznań Medical Center [Poznan, Poland] | Clinical Trials Site Nasz Lekarz [Torun, Poland] | Maria Skłodowska-Curie Memorial National Oncology Institute [Warsaw, Poland]",2021.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Overall Survival"",""Progression-Free Survival""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,,INDUSTRY,False,2024.0,1.0,1,Phase 1
