nct_id,title,official_title,overall_status,phase,sponsor,start_date,primary_completion_date,completion_date,first_posted_date,last_update_date,planned_primary_outcomes,planned_secondary_outcomes,results_outcome_measures,results_participant_flow,results_baseline,results_adverse_events,site_count,site_countries,sites_compact,start_year,Pathologic_Complete_Response,Event_Free_Survival,Disease_Free_Survival,Overall_Survival,Best_Overall_Response,Duration_of_Response,Progression_Free_Survival,Overall_Response,Target_Response,Non_target_Response,Symptomatic_Deterioration,Disease_Recurrence,Pathologic_Complete_Response_pCR,Objective_Response_Rate,Time_to_Progression,detected_endpoint_names,planned_endpoint_count,reporting_gap_flag,consort_participant_flow,consort_recruitment,consort_baseline,consort_numbers_analyzed,consort_outcomes_estimation,consort_ancillary_analyses,consort_harms,consort_results_score,HER2_flag,BRCAm_flag,NM_new_medicine,EI_extension_of_indication,nm_ei_explanation,sponsor_class,has_results,completion_year,years_since_completion,multi_country_flag,phase_bucket
NCT03284567,Football Fitness After Breast Cancer,A Randomized Controlled Trial to Investigate the Health Promoting Effects of a Football Fitness Intervention for Women After Treatment for Breast Cancer,COMPLETED,,University of Copenhagen,2017-03-20,2019-11-30,2020-01-20,2017-09-15,2021-10-01,['Mean change in fitness level (maximal oxygen uptake) from baseline to month 6 and month 12.'],"['Mean change in whole-body fat mass from baseline to month 6 and month 12.', 'Mean change in whole-body weight from baseline to month 6 and month 12.', 'Mean change in whole-body muscle mass from baseline to month 6 and month 12.', 'Mean change in muscle strength from baseline to month 6 and month 12.', 'Mean change in balance from baseline to month 6 and month 12.', 'Mean change in blood pressure from baseline to month 6 and month 12.', 'Mean change in markers of bone mineral metabolism from baseline to month 6 and month 12.', 'Mean change in cholesterol from baseline to month 6 and month 12.', 'Self-reported physical activity from baseline to month 6 and month 12.', 'Self-reported diagnosis-specific symptoms and side-effects from baseline to month 6 and month 12.', 'Self-reported health-related quality of life outcomes from baseline to month 6 and month 12.', 'Self-reported functional level in upper extremities from baseline to month 6 and month 12.', 'Self-reported health related quality of life from baseline to month 6 and month 12.', 'Mean change in bone mineral density (BMD) of the spine (L2-L4), Total hip and Femoral Neck.', 'Mean change in total body and leg bone mineral content (BMC).']",,,,,1,Denmark,"University Hospital of Copenhagen, Rigshospitalet [Copenhagen, Denmark]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The trial focuses on a fitness intervention for women after breast cancer treatment, which does not involve a new medicine or an extension of indication for an existing medicine.",OTHER,False,2020.0,5.0,0,NA/Other
NCT03285568,Patterns of Prescribing and Monitoring of Palbociclib,Patterns of Prescribing and Monitoring of Palbociclib,COMPLETED,,Rush University Medical Center,2015-02-03,2016-12-30,2016-12-30,2017-09-18,2023-03-31,['Palbociclib dose according to the package insert recommendations.'],"['Dose adjustment for hematologic toxicities', 'Number of patients who experienced neutropenia.', 'Duration of therapy', 'Progression free survival (PFS)', 'Adherence to manufacturer monitoring recommendations']",,,,,0,,,2015.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The text discusses prescribing patterns and monitoring for Palbociclib, which suggests it is being used in a context that may indicate an extension of its indication rather than introducing a new medicine.",OTHER,False,2016.0,9.0,0,NA/Other
NCT03289819,Neoadjuvant Pembrolizumab(Pbr)/Nab-Paclitaxel Followed by Pbr/Epirubicin/Cyclophosphamide in TNBC,A Phase II One-arm Open-label Neoadjuvant Study of Pembrolizumab in Combination With Nab-paclitaxel Followed by Pembrolizumab in Combination With Epirubicin and Cyclophosphamide in Patients With Triple Negative Breast Cancer,COMPLETED,PHASE2,Institut fuer Frauengesundheit,2018-03-23,2020-08-27,2021-01-22,2017-09-21,2021-04-08,['Pathological Complete Response (pCR) rate'],"['Number of participants with treatment-related adverse events as assessed by CTCAE v4.0', 'Clinical Response', 'EORTC QLQ-BR23', 'EORTC QLQ-C30']",,,,,4,Germany,"Department of Gynecology, Tübingen University Hospital [Tübingen, Germany] | Department of Gynecology and Obstetrics, Erlangen University Hospital [Erlangen, Germany] | Department for Gynecology and Obstetrics, Marienhospital Bottrop gGmbH [Bottrop, Germany] | Department of Gynecology and Obstetrics, HELIOS Hospital Berlin Buch GmbH [Berlin, Germany]",2018.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"[""Pathologic Complete Response (pCR)""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,,OTHER,False,2021.0,4.0,0,Phase 2
NCT03291886,Phase 2 Study of KHK2375 in Subjects With Advanced or Recurrent Breast Cancer,Study of KHK2375 in Subjects With Advanced or Recurrent Breast Cancer,COMPLETED,PHASE2,"Kyowa Kirin Co., Ltd.",2017-09-22,2019-04-04,2021-03-26,2017-09-25,2022-06-21,['Progression Free Survival(PFS) defined by Response Evaluation Criteria in Solid Tumors (RECIST) version 1.1 (v1.1)'],"['Overall survival (OS)', 'Antitumor effect']",,,,,28,Japan,"Aichi Cancer Center Hospital [Nagoya, Japan] | Nagoya City University Hospital [Nagoya, Japan] | Shikoku Cancer Center [Matsuyama, Japan] | Kitakyushu Municipal Medical Center [Kitakyushu, Japan] | Gunma Cancer Center [Ōta, Japan] | Hokkaido Cancer Center [Sapporo, Japan] | Hokkaido University Hospital [Sapporo, Japan] | The Hospital of Hyogo College of Medicine [Nishinomiya, Japan] | Tsukuba University Hospital [Tsukuba, Japan] | Tokai University Hospital [Isehara, Japan] | Kanagawa Cancer Center [Yokohama, Japan] | Nahanishi Clinic [Naha, Japan] | Kindai University Hospital [Sayama, Japan] | Osaka University Hospital [Suita, Japan] | Saitama Medical University International Medical Center [Hidaka, Japan] | Tokyo Metropolitan Cancer and Infectious Disease Center Komagome Hospital [Bunkyo, Japan] | National Cancer Center Hospital [Chūō, Japan] | The Cancer Institute Hospital of JFCR [Koto, Japan] | Toranomon Hospital [Minato, Japan] | Showa University Hospital [Shinagawa, Japan] | Chiba Cancer Center [Chiba, Japan] | Kyushu Cancer Center [Fukuoka, Japan] | Sagara Hospital [Kagoshima, Japan] | Kumamoto University Hospital [Kumamoto, Japan] | Kyoto University Hospital [Kyoto, Japan] | Niigata Cancer Center Hospital [Niigata, Japan] | Okayama University Hospital [Okayama, Japan] | Osaka National Hospital [Osaka, Japan]",2017.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is focused on KHK2375, which is being studied in a specific patient population (advanced or recurrent breast cancer), indicating it is a new medicine being evaluated for efficacy in this context.",INDUSTRY,False,2021.0,4.0,0,Phase 2
NCT03291938,IACS-010759 in Advanced Cancers,A Phase 1 Study to Evaluate the Safety and Tolerability of IACS-010759 in Subjects With Advanced Solid Tumors and Lymphoma,COMPLETED,PHASE1,M.D. Anderson Cancer Center,2017-11-13,2020-11-23,2020-11-23,2017-09-25,2020-11-24,"['Incidence of adverse events', 'Maximum tolerated dose']","['Maximum Plasma concentration of IACS-010759 [Cmax]', 'Overall response rate', 'Duration of response']",,,,,1,United States,"M D Anderson Cancer Center [Houston, United States]",2017.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"[""Overall Survival"",""Duration of Response""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2020.0,5.0,0,Phase 1
NCT03292172,"A Study to Evaluate the Safety, Pharmacokinetics and Clinical Activity of RO6870810 and Atezolizumab (PD-L1 Antibody) in Participants With Advanced Ovarian Cancer or Triple Negative Breast Cancer","Open Label, Dose Finding and Expansion Phase IB Study to Evaluate the Safety, Pharmacokinetics and Clinical Activity of RO6870810 and Atezolizumab (Pd L1 Antibody) in Pateints With Advanced Ovarian Cancer or Triple Negative Breast Cancer",TERMINATED,PHASE1,Hoffmann-La Roche,2017-11-08,2019-02-26,2019-02-26,2017-09-25,2020-11-06,"['Group 1: Percentage of Participants With Dose Limiting Toxicities (DLT)', 'Groups 1 to 4: Percentage of Participants With Adverse Events (AEs)', 'Groups 1 to 4: Percentage of Participants With Change in Vital Signs, Physical Findings, Electrocardiogram (ECG) and Laboratory Parameters', 'Groups 3 and 4: Objective Response (OR) as per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1.']","['Groups 1 to 4: Maximum concentration (Cmax) of RO6870810 (RO) and Atezolizumab (Ate)', 'Groups 1 to 4: Time of maximum concentration (tmax) of RO6870810 and Atezolizumab', 'Groups 1 to 4: Clearance (CL) or Apparent Clearance (CL/F) of RO6870810 and Atezolizumab', 'Groups 1 to 4: Volume of Distribution (Vd) or Apparent Volume of Distribution (Vd/F) of RO6870810 and Atezolizumab', 'Groups 1 to 4: Area Under the Plasma Concentration-Time Curve From Time Zero to End of the Dosing Interval (AUC0-tau) of RO6870810 and Atezolizumab', 'Groups 1 to 4: Area Under the Plasma Concentration Time Curve From Time Zero to Infinity (AUC0-inf) of RO6870810 and Atezolizumab', 'Groups 1 to 4: Half life (t1/2) of RO6870810 and Atezolizumab', 'Groups 1 to 4: Trough concentration (Ctrough) of RO6870810 and Atezolizumab', 'Groups 1 and 2: Objective Response (OR) as per Response Evaluation Criteria in Solid Tumors (RECIST) v1.1.', 'Groups 1 to 4: Objective Response (OR) as per Immune-Modified RECIST', 'Groups 1 to 4: Duration of Response (DoR) as per RECIST v1.1 and Immune-Modified RECIST', 'Groups 1 to 4: Progression-Free Survival (PFS) per RECIST v1.1 and Immune-Modified RECIST', 'Groups 1 to 4: Overall Survival (OS)', 'Groups 1 to 4: Tumor Marker Assessments (CA-125, According to Modified Gynecologic Cancer InterGroup [GCIG] Guidelines,CEA, CA15-3 Changes)', 'Groups 1 to 4: Changes in CD11b Expression Levels Measurement in CD14+ Monocytes From Blood Association with Steady-State RO6870810 PK Drug Exposure', 'Groups 1 to 4: Changes in Markers (e.g., PD-L1, CD8/Ki 67) in Tissue Biopsy Specimens by Immunohistochemistry (IHC)', 'Groups 1 to 4: Percentage of Participants With Transcript Profiling Assessment Receiving Combination Study Treatment']",,,,,11,Australia; Canada; Denmark; United Kingdom; United States,"Dana Farber Cancer Institute [Boston, United States] | Oklahoma University Health Sciences Center [Oklahoma City, United States] | Sarah Cannon Res Inst; TN Onc [Nashville, United States] | St Vincent's Hospital Sydney [Darlinghurst, Australia] | Peter MacCallum Cancer Centre; Medical Oncology [Melbourne, Australia] | University Health Network; Princess Margaret Hospital; Medical Oncology Dept [Toronto, Canada] | Rigshospitalet; Onkologisk Klinik [København Ø, Denmark] | Western General Hospital [Edinburgh, United Kingdom] | Guys and St Thomas NHS Foundation Trust, Guys Hospital [London, United Kingdom] | The Christie [Manchester, United Kingdom] | Churchill Hospital [Oxford, United Kingdom]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,,INDUSTRY,False,2019.0,6.0,1,Phase 1
NCT03294694,Ribociclib + PDR001 in Breast Cancer and Ovarian Cancer,A Phase 1 Study of the CDK4/6 Inhibitor Ribociclib (LEE011) in Combination With the PD-1 Inhibitor PDR001 in Patients With Metastatic Hormone Receptor-positive Breast Cancer and Metastatic Ovarian Cancer,TERMINATED,PHASE1,Dana-Farber Cancer Institute,2017-11-08,2020-10-14,2020-10-14,2017-09-27,2025-05-31,"['Cohort A: MTD/RP2D of the Combination of Ribociclib + PDR001', 'Cohort B: MTD/RP2D of the Combination of Ribociclib + PDR001 + Fulvestrant']","['Number of Participants with Adverse Events', 'Objective Response Rate']",,,,,3,United States,"Massachusetts General Hospital [Boston, United States] | Brigham and Women's Hospital [Boston, United States] | Dana-Farber Cancer Institute [Boston, United States]",2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2020.0,5.0,0,Phase 1
NCT03295552,Decitabine Plus Carboplatin in the Treatment of Metastatic TNBC,Decitabine Plus Carboplatin in the Treatment of Metastatic Triple Negative Breast Cancer,TERMINATED,PHASE2,Shanghai Jiao Tong University School of Medicine,2017-11-15,2021-06-01,2021-06-01,2017-09-28,2022-04-06,['Overall response rate'],[],,,,,1,China,"Ruijin Hospital, Shanghai Jiaotong University School of Medicine [Shanghai, China]",2017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The trial text suggests the use of Decitabine in combination with Carboplatin for a specific type of cancer (metastatic triple negative breast cancer), indicating an extension of indication for an existing treatment rather than introducing a new medicine.",OTHER,False,2021.0,4.0,0,Phase 2
NCT03305757,Seroma Reduction After Mastectomy,"A Multi-center, Double Blinded Randomized Controlled Trial Evaluating Closure of the Dead Space After Mastectomy Using Sutures or Tissue Glue Versus Conventional Closure. Protocol for the Seroma Reduction After Mastectomy (SAM) Trial",COMPLETED,PHASE4,Zuyderland Medisch Centrum,2014-06-01,2019-08-31,2019-08-31,2017-10-10,2019-12-03,['Number of seroma aspirations'],"['Number of out patient clinic visits', 'Infection rate', 'Shoulder function', 'Cosmesis', 'Impact on Quality of life', 'Cost effectiveness']",,,,,1,Netherlands,"Zuyderland Medisch Centrum [Sittard, Netherlands]",2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,The trial focuses on evaluating surgical techniques for seroma reduction after mastectomy rather than testing a new medicine or extending the indication of an existing medicine.,OTHER,False,2019.0,6.0,0,Other
NCT03314805,PG2 Treatment Among Stage II/III Breast Cancer Patients Receiving Adjuvant Chemotherapy,PG2 Treatment for Reduction of Chemotherapy-Induced Toxicity and Encouraging Compliance With Chemotherapy Among Stage II/III Breast Cancer Patients Receiving Adjuvant Chemotherapy,COMPLETED,PHASE2,PhytoHealth Corporation,2018-03-01,2021-05-26,2021-08-27,2017-10-19,2025-06-04,"['Change in chemotherapy-related fatigue by brief fatigue Inventory', 'Incidence of Grade 3/4 neutropenia']","['Incidence of other Grade 3/4 Hematologic Toxicities', 'Chemotherapy Dose Reductions', 'Days of chemotherapy delay', 'Cumulative Doses of G-CSF consumption', 'Health-related Quality of Life by EORTC QLQ-C30 & Br23', 'ECOG']",,,,,5,Taiwan,"E-Da Cancer Hospital [Kaohsiung City, Taiwan] | Chang Gung Memorial Hospital, Kaohsiung Branch [Kaohsiung City, Taiwan] | Chang Gung Memorial Hospital, Lovers Lake branch [Keelung, Taiwan] | Chang Gung Memorial Hospital, Taipei Branch [Taipei, Taiwan] | Chang Gung Memorial Hospital, Linkou Branch [Taoyuan, Taiwan]",2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,,INDUSTRY,False,2021.0,4.0,0,Phase 2
NCT03316794,A Study of SC-005 in Subjects With Triple Negative Breast Cancer (TNBC),An Open-Label Study of SC-005 in Subjects With Triple Negative Breast Cancer (TNBC),TERMINATED,PHASE1,AbbVie,2018-01-04,2018-10-05,2018-10-05,2017-10-20,2018-12-17,['Number of Participants with Dose-limiting Toxicities (DLTs)'],"['QTcF Change from Baseline', 'Area Under the Plasma Concentration-time Curve (AUC)', 'Clinical benefit rate (CBR)', 'Maximum plasma concentration observed (Cmax)', 'Overall Survival (OS)', 'Observed Plasma Concentrations at Trough', 'Duration of Clinical Benefit (DOCB)', 'Objective Response Rate (ORR)Up to approximately 4 years', 'Time of Cmax (Tmax)', 'Progression Free Survival (PFS)', 'Duration of Response (DOR)']",,,,,8,United States,"University of Chicago /ID# 169231 [Chicago, United States] | Washington University School /ID# 169177 [St Louis, United States] | Memorial Sloan Kettering /ID# 201016 [New York, United States] | Gabrail Cancer Center Research /ID# 168756 [Canton, United States] | Oklahoma University /ID# 200937 [Oklahoma City, United States] | Tennessee Oncology-Sarah Cannon Research Institute /ID# 169233 [Nashville, United States] | Baylor University /ID# 169860 [Houston, United States] | MD Anderson Cancer Center /ID# 169232 [Houston, United States]",2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The study involves SC-005, which is being tested in subjects with Triple Negative Breast Cancer (TNBC), indicating it is a new medicine being evaluated for this specific condition.",INDUSTRY,False,2018.0,7.0,0,Phase 1
NCT03318263,CIrCuLAting Dna ESr1 Gene Mutations Analysis,"Monitoring of ESR1, PIK3CA and AKT ctDNA Mutations During Real-life Followup of Patients With Metastatic Breast Cancer Treated With Aromatase Inhibitors",COMPLETED,,Institut de Cancérologie de Lorraine,2017-12-07,2022-12-22,2022-12-22,2017-10-23,2023-08-04,['incidence of ESR1 mutations'],"['incidence of PIK3CA and AKT1 mutations', 'prevalence of ESR1, PIK3CA and AKT1 mutations in patients with and without endocrine resistance at enrolment', 'prevalence of ESR1, PIK3CA and AKT1 mutations in patients according to mono vs combo therapy.', 'prevalence of mutations of other genes of interest included in the panel from the start of treatment to progression or end of follow-up', 'ESR1, PIK3CA and AKT1 mutations predictor of progression free survival']",,,,,10,France,"Hôpital Claude Bernard [Metz, France] | CHR Metz-Thionville [Metz, France] | Centre d'oncologie Gentilly [Nancy, France] | Institut Jean Godinot [Reims, France] | Polyclinique de Courlancy [Reims, France] | Centre Henri Becquerel [Rouen, France] | Polyclinique de l'Orangerie [Strasbourg, France] | Clinique Saint Anne [Strasbourg, France] | CHU Strasbourg [Strasbourg, France] | Institut de cancérologie de Lorraine [Vandœuvre-lès-Nancy, France]",2017.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The text discusses monitoring of mutations in patients with metastatic breast cancer treated with existing aromatase inhibitors, indicating an extension of indication for the use of these treatments in the context of mutation analysis and resistance.",OTHER,False,2022.0,3.0,0,NA/Other
NCT03318562,A PD Study of Oral eFT508 in Subjects With Advanced TNBC and HCC,A Pharmacodynamic Study of Oral eFT508 in Subjects With Advanced Triple Negative Breast Cancer and Hepatocellular Carcinoma,TERMINATED,PHASE2,Effector Therapeutics,2017-11-21,2018-07-05,2019-01-22,2017-10-24,2019-07-18,['Level of biomarkers of antitumor activation'],"['Molecular profiling of circulating lymphocytes and tumor-infiltrating lymphocytes (TILs)', 'Levels of eIF4E and phospho-eIF4E', 'Number of mutations', 'Objective tumor response', 'Progression Free Survival', 'Proportion of subjects with TEAEs and SAEs', 'PK plasma concentrations']",,,,,2,United States,"City of Hope [Duarte, United States] | Kansas City Research Institute [Kansas City, United States]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is evaluating a pharmacodynamic study of oral eFT508, which suggests it is a new medicine being tested for advanced triple negative breast cancer and hepatocellular carcinoma.",INDUSTRY,False,2019.0,6.0,0,Phase 2
NCT03319342,Kindness Interventions in Enhancing Well-Being in Breast Cancer Survivors,Kindness to Others or to Oneself: A Pilot Randomized Controlled Trial of Kindness Interventions to Enhance Well-Being in Breast Cancer Survivors,COMPLETED,,Jonsson Comprehensive Cancer Center,2017-07-11,2019-12-03,2019-12-03,2017-10-24,2020-07-24,"['Depressive symptoms (Center for Epidemiologic Studies Depression Scale)', 'Psychological well-being measured by the Mental Health Continuum-Short Form']","['Big-5 Personality Dimensions measured by the Ten-Item Personality Inventory (TIPI)', 'Empathy measured by the Perspective Taking & Empathic Concern Subscales of the Interpersonal Reactivity Index', 'Fatigue measured by the Severity items of the Fatigue Symptom Inventory', 'Fulfillment of psychological needs measured by the Balanced Measure of Psychological Needs', 'Life satisfaction measured by the Satisfaction with Life Scale', 'Pain measured by the Pain Subscale of the Rand Health 36-item Short Form Survey', 'Positive and negative affect measured by the Affect-Adjective Scale', 'Qualitative assessment of acts performed', 'Self-kindness measured by the Self-Compassion Scale', 'Sleep disturbance measured by the Patient-Reported Outcomes Measurement Information System Sleep Disturbance Scale', 'Social connection measured by the Attachment Subscale of the Social Provisions Scale', 'Social support measured by the 2-way Social Support Scale']",,,,,2,United States,"UCLA / Jonsson Comprehensive Cancer Center [Los Angeles, United States] | University of California-Riverside [Riverside, United States]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The trial text describes a pilot study on kindness interventions aimed at enhancing well-being in breast cancer survivors, focusing on psychological and emotional outcomes rather than testing a new medicine or an extension of an existing treatment's indication.",OTHER,False,2019.0,6.0,0,NA/Other
NCT03319459,FATE-NK100 as Monotherapy and in Combination With Monoclonal Antibody in Subjects With Advanced Solid Tumors,FATE-NK100 as Monotherapy and in Combination With Monoclonal Antibody in Subjects With Advanced Solid Tumors,COMPLETED,PHASE1,Fate Therapeutics,2018-01-18,2020-05-29,2020-12-15,2017-10-24,2021-11-22,['Incidence of dose-limiting toxicity (DLT)'],"['Objective-response rate (ORR)', 'Pharmacokinetics (PK) of FATE-NK100']",,,,,4,United States,"UCSD Moores Cancer Center [San Diego, United States] | University of Minnesota [Minneapolis, United States] | The Ohio State University James Cancer Hospital [Columbus, United States] | Baylor Scott & White Research Institute [Dallas, United States]",2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Overall Survival"",""Objective Response Rate""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is testing FATE-NK100, which is a new medicine being evaluated for its efficacy and safety in subjects with advanced solid tumors.",INDUSTRY,False,2020.0,5.0,0,Phase 1
NCT03319511,Thoracic Spinal Anesthesia in Awake Breast Surgery,Comparison Between Thoracic Para-vertebral Block and Segmental Thoracic Spinal Anesthesia in Breast Cancer Surgery,COMPLETED,,Alaa Mazy,2014-11-24,2016-11-12,2016-11-12,2017-10-24,2017-10-24,['the block success rate.'],"['The paravertebral onset of sensory block', 'The spinal onset of sensory block', 'The power of hand grip (T1/ C8)', 'The power of wrist flexion (C8/C7)', 'The power of elbow flexion (C6/ C5)', 'The onset time of lower limb motor block (Bromage 3)', 'The duration of lower limb motor block (Bromage 0)', 'Ramsey sedation scale', 'Heart rate', 'Systolic blood pressure', 'Mean blood pressure', 'Total ephedrine consumption', 'Total atropine consumption', 'Total Midazolam consumption', 'Hypotension episodes', 'Bradycardia episodes', 'Hypoxia episodes', 'incidence of nausea', 'incidence of vomiting', 'the incidence of pneumothorax.', 'The incidence of post-dural puncture headache.', 'The duration of upper limb motor block,', 'Visual analog scale', 'The total mepridine consumption.', 'satisfaction of the patient', 'satisfaction of the surgeon']",,,,,1,Egypt,"Oncolgy Center, Mansoura University, [Al Mansurah, Egypt]",2014.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,The text discusses a comparison of anesthesia techniques in breast cancer surgery but does not introduce a new medicine or an extension of indication for an existing medicine.,OTHER,False,2016.0,9.0,0,NA/Other
NCT03320421,Hypofractionated Radiation Therapy With Concomitant Boost in Treating Women After Breast Conserving Surgery,Phase II Trial of Hypofractionated Whole-breast Radiation and Concomitant Boost to the Surgical Bed After Breast Conserving Surgery,COMPLETED,,Chinese Academy of Medical Sciences,2017-01-01,2019-01-01,2019-01-01,2017-10-25,2019-01-31,['acute radiation induced dermatitis by CTCAE within 3 months'],"['late radiation toxicity by CTCAE every 3 months to 1 years after 3 months of completion of radiation', 'breast cosmetic result as measured by Harvard scale of breast cosmesis (excellent, good, fair, poor) every 3 months for 1year', 'quality of life as measured by Functional Assessment of Cancer Therapy-Breast Scale (FACT-B) every 3 months for 1 year', 'quality of life as measured by Breast Cancer Treatment Outcome Scale(BCTOS) every 3 months for 1 year', 'in-breast recurrence rate at 1 year of radiation completion']",,,,,1,China,"National Cancer Center/Cancer Hosptial, Chinese Academy of Medical Sciences and Peking Union Medical College [Beijing, China]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The trial is evaluating a specific radiation therapy approach (hypofractionated radiation therapy with concomitant boost) in a specific patient population (women after breast conserving surgery), indicating an extension of indication for an existing treatment rather than testing a new medicine.",OTHER,False,2019.0,6.0,0,NA/Other
NCT03326102,Oral Paclitaxel Efficacy Safety and PK in Recurrent and Metastatic Breast Cancer,"A Multi-national,Multi-center, Open-label, Phase 2 Clinical Trial to Evaluate the Efficacy, Safety and Pharmacokinetics of DHP107 (Liporaxel®,Oral Paclitaxel) Compared to IV Paclitaxel in Patients With Recurrent or Metastatic Breast Cancer(OPERA)",COMPLETED,PHASE2,"Daehwa Pharmaceutical Co., Ltd.",2018-07-06,2022-12-13,2022-12-13,2017-10-30,2024-02-16,['Objective Response Rate(ORR)'],"['Progression free survival(PFS)', 'Overall survival(OS)', 'Time to treatment failure(TTF)', 'Duration of response(DOR)', 'Disease control rate(DCR)', 'Quality of life(QoL)', 'PK']",,,,,15,Czechia; United States,"California Research Institute (CRI) [Los Angeles, United States] | University of California San Francisco (UCSF) [San Francisco, United States] | Boca Raton Regional Hospital (BRRH) [Boca Raton, United States] | ASCLEPES Research Center(ARC) [Weeki Wachee, United States] | Saint Luke's Cancer Institute(SLCI) [Kansas City, United States] | University of Kansas Medical Center(KUMC) [Kansas City, United States] | Anne Arundel Health System Research Institute (AAHS) [Annapolis, United States] | Massachusetts General Hospital(MGH) [Boston, United States] | Michigan Center of Medical Research(MCMR) [Farmington Hills, United States] | Metro-Minnesota Community Oncology Research Consortium (MMCORC) [Minneapolis, United States] | Nevada Cancer Research Foundation (NCRF) [Las Vegas, United States] | University of Pittsburgh Medical Center (UPMC) [Pittsburgh, United States] | Onkologicka klinika, Fakultni nemocnice Olomouc (OUH) [Olomouc, Czechia] | Onkologicky stacionar, NH Hospital a.s., nemocnice Horovice (NHH) [Hořovice, Czechia] | Onkologicka klinika, Vseobecna fakultni nemocnice v Praze (VFN) [Prague, Czechia]",2018.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,0,0,0,0,,INDUSTRY,False,2022.0,3.0,1,Phase 2
